,State,County,Killed,Injured,AvgKilled,AvgInjured,Population,Houses,LandArea,PopDensity,HousingPrice,NumIncidents,NumCities
ga-coweta,ga,coweta,15.0,26.0,0.2830188679245283,0.49056603773584906,40567.0,16832.0,33.16000000000001,1223.371531966224,203208.81682663396,53,7
ca-sonoma,ca,sonoma,23.0,41.0,0.21296296296296297,0.37962962962962965,358164.0,148255.0,147.86999999999995,2422.1545952525876,590974.9047754097,108,24
ms-alcorn,ms,alcorn,16.0,24.0,0.43243243243243246,0.6486486486486487,17697.0,8529.0,43.15000000000003,410.1274623406718,97465.22251015544,37,5
mi-saintclair,mi,saintclair,3.0,5.0,0.23076923076923078,0.38461538461538464,56498.5,25758.0,64.145,880.7935146932731,108709.38498102433,13,9
ga-mcduffie,ga,mcduffie,10.0,2.0,0.5555555555555556,0.1111111111111111,7327.0,3196.0,5.209999999999994,1406.3339731286005,110512.98887406845,18,2
ga-richmond,ga,richmond,24.0,33.0,0.3,0.4125,4732.0,1918.0,22.12999999999996,213.82738364211517,120013.4781645175,80,2
ks-greenwood,ks,greenwood,0.0,0.0,0.0,0.0,4166.0,2365.0,4.580000000000001,909.6069868995631,54606.20207101868,1,7
mn-rice,mn,rice,5.0,2.0,0.7142857142857143,0.2857142857142857,50443.0,18573.0,31.960000000000022,1578.316645807258,219303.48769961225,7,8
il-jodaviess,il,jodaviess,1.0,1.0,0.2,0.2,11018.0,5698.0,14.209999999999996,775.369458128079,138770.4643161582,5,9
oh-wayne,oh,wayne,3.0,3.0,0.25,0.25,55714.0,24601.0,40.44999999999999,1377.3547589616815,147027.44571275933,12,16
nj-morris,nj,morris,5.0,6.0,0.20833333333333334,0.25,205841.0,79424.0,122.67000000000007,1678.0060324447695,431712.7031093259,24,21
ar-nevada,ar,nevada,2.0,0.0,0.6666666666666666,0.0,4417.0,2162.0,18.639999999999993,236.9635193133048,34503.769535011044,3,6
ar-crawford,ar,crawford,10.0,5.0,0.5263157894736842,0.2631578947368421,32986.0,13527.0,42.13000000000001,782.9575124614287,112639.97117300384,19,8
id-caribou,id,caribou,0.0,1.0,0.0,0.5,3435.0,1556.0,5.189999999999998,661.8497109826593,173243.52793662454,2,2
mi-allegan,mi,allegan,4.0,4.0,0.4,0.4,21412.0,10395.0,16.159999999999993,1325.0000000000007,193409.13091066154,10,9
nd-barnes,nd,barnes,1.0,0.0,0.16666666666666666,0.0,7646.0,3921.0,9.020000000000003,847.6718403547669,145950.71050179828,6,11
tn-mcnairy,tn,mcnairy,1.0,3.0,0.3333333333333333,1.0,10248.0,4876.0,46.96,218.2282793867121,85770.66262912056,3,10
co-teller,co,teller,2.0,0.0,0.3333333333333333,0.0,9017.0,4361.0,9.209999999999994,979.0445168295338,289734.2487119131,6,5
ky-hart,ky,hart,6.0,1.0,0.8571428571428571,0.14285714285714285,4337.0,2124.0,6.07,714.497528830313,80230.19626042507,7,4
wa-whatcom,wa,whatcom,16.0,12.0,0.3076923076923077,0.23076923076923078,116664.0,52833.0,68.43999999999997,1704.6171829339576,364357.6366232856,52,12
nc-person,nc,person,4.0,2.0,0.6666666666666666,0.3333333333333333,8362.0,4044.0,6.449999999999994,1296.434108527133,115553.54,6,1
va-smyth,va,smyth,6.0,3.0,0.5454545454545454,0.2727272727272727,11727.0,5537.0,22.88000000000001,512.5437062937061,86066.69979691354,11,5
va-princeedward,va,princeedward,0.0,1.0,0.0,0.2,8216.0,2885.0,7.2099999999999955,1139.528432732317,167377.87755102038,5,1
la-washington,la,washington,11.0,13.0,0.2972972972972973,0.35135135135135137,17801.0,7749.0,16.250000000000004,1095.4461538461537,83604.50577763843,37,4
il-mcdonough,il,mcdonough,0.0,0.0,0.0,0.0,26347.0,11542.0,18.240000000000002,1444.4627192982455,81282.27762846604,4,11
va-augusta,va,augusta,10.0,3.0,0.625,0.1875,30065.0,12324.0,74.94000000000003,401.1876167600746,205347.43207049134,16,12
in-fountain,in,fountain,0.0,0.0,,,9677.0,4412.0,7.39,1309.4722598105548,90612.87968804927,0,8
ny-livingston,ny,livingston,0.0,2.0,0.0,0.16666666666666666,7779.5,3626.0,70.47999999999998,110.37883087400685,82162.1938494096,12,3
mn-pennington,mn,pennington,1.0,0.0,1.0,0.0,8705.0,4127.0,5.2100000000000035,1670.8253358925133,147562.6302695539,1,2
fl-martin,fl,martin,10.0,23.0,0.136986301369863,0.3150684931506849,80466.0,42449.0,43.27999999999999,1859.1959334565624,271340.7924262056,73,8
ny-erie,ny,erie,165.0,580.0,0.16129032258064516,0.5669599217986315,519513.0,253806.1666666667,257.37666666666644,2018.4929998834411,112118.08654689194,1023,18
mn-wabasha,mn,wabasha,0.0,0.0,0.0,0.0,13832.0,6580.0,18.02000000000001,767.5915649278575,198199.68254760874,5,9
mi-hillsdale,mi,hillsdale,1.0,1.0,0.125,0.125,14728.0,6194.0,14.839999999999996,992.4528301886795,111277.9396651137,8,8
tx-zapata,tx,zapata,0.0,0.0,,,5756.0,2494.0,9.149999999999997,629.0710382513663,85920.32553229791,0,2
mi-bay,mi,bay,5.0,14.0,0.08064516129032258,0.22580645161290322,41804.0,19047.0,13.36999999999999,3126.7015706806305,67442.22506131747,62,4
oh-clinton,oh,clinton,0.0,1.0,0.0,0.3333333333333333,22131.0,10043.0,18.54,1193.6893203883496,118127.73757739678,3,8
az-cochise,az,cochise,9.0,15.0,0.225,0.375,82797.0,35628.0,237.29000000000022,348.92747271271406,142682.29608900246,40,13
va-gloucester,va,gloucester,2.0,0.0,2.0,0.0,9402.0,4257.0,9.399999999999991,1000.2127659574477,222456.38775510204,1,1
ga-toombs,ga,toombs,3.0,4.0,0.3333333333333333,0.4444444444444444,15005.0,6690.0,25.649999999999984,584.9902534113064,99360.04559826922,9,3
ky-jessamine,ky,jessamine,6.0,10.0,0.2,0.3333333333333333,40269.0,16536.0,18.319999999999986,2198.0895196506567,165510.80399406183,30,3
tx-morris,tx,morris,3.0,3.0,0.6,0.6,6540.0,2996.0,8.250000000000004,792.7272727272724,77454.98757527042,5,4
nm-grant,nm,grant,8.0,6.0,0.6153846153846154,0.46153846153846156,18429.0,8965.0,29.139999999999986,632.4296499656832,122036.2723170324,13,10
mn-sherburne,mn,sherburne,2.0,1.0,0.25,0.125,38536.5,14315.5,61.80000000000001,623.5679611650485,239226.98105806537,8,5
ia-clarke,ia,clarke,0.0,0.0,,,5887.0,2610.0,7.91,744.2477876106194,104886.23629681756,0,3
wa-wahkiakum,wa,wahkiakum,0.0,0.0,,,1112.0,606.0,43.519999999999996,25.551470588235297,201486.39112278578,0,3
ms-itawamba,ms,itawamba,7.0,2.0,0.7,0.2,7562.0,3213.0,21.37,353.8605521759476,89075.49696068902,10,4
ms-neshoba,ms,neshoba,13.0,11.0,0.40625,0.34375,9465.0,4276.0,15.640000000000008,605.179028132992,94948.01361243174,32,2
id-fremont,id,fremont,0.0,0.0,,,2779.0,1635.0,9.249999999999991,300.43243243243273,212675.90176621106,0,6
mo-laclede,mo,laclede,1.0,0.0,0.2,0.0,15464.0,7172.0,17.249999999999993,896.4637681159423,96274.13174818172,5,3
ga-peach,ga,peach,10.0,22.0,0.3125,0.6875,14327.0,5468.0,16.12,888.7717121588089,105174.25358323033,32,2
la-pointecoupee,la,pointecoupee,5.0,8.0,0.38461538461538464,0.6153846153846154,8701.0,4199.0,12.11000000000001,718.497109826589,186891.4275386268,13,5
tn-stewart,tn,stewart,0.0,0.0,,,1728.0,887.0,8.71,198.3926521239954,126235.82286082415,0,2
me-hancock,me,hancock,3.0,6.0,0.16666666666666666,0.3333333333333333,43853.0,32110.5,901.8149999999999,48.62749011715263,239193.52580523622,18,31
tn-dyer,tn,dyer,3.0,33.0,0.075,0.825,21095.0,9475.0,22.88000000000001,921.9842657342654,92123.27633169632,40,3
mo-randolph,mo,randolph,11.0,2.0,0.6875,0.125,17133.0,7086.0,16.410000000000014,1044.058500914076,71972.16018617438,16,8
va-newkent,va,newkent,0.0,0.0,0.0,0.0,239.0,83.0,4.479999999999997,53.34821428571432,261700.28571428568,1,1
nc-wilson,nc,wilson,17.0,6.0,0.7727272727272727,0.2727272727272727,53816.0,24007.0,32.25,1668.7131782945737,115288.89976902996,22,7
mo-daviess,mo,daviess,0.0,0.0,,,3477.0,1692.0,5.039999999999999,689.8809523809525,104857.93536482936,0,8
la-caddo,la,caddo,158.0,560.0,0.1867612293144208,0.6619385342789598,208650.0,92540.0,127.76000000000005,1633.1402629931115,103615.09033537655,846,8
wi-portage,wi,portage,5.0,8.0,0.22727272727272727,0.36363636363636365,37370.66666666667,15896.0,96.97166666666666,385.3771720261933,159511.72757310272,22,10
mo-shannon,mo,shannon,0.0,1.0,0.0,1.0,2614.0,1276.0,7.070000000000002,369.73125884016963,80150.23191954399,1,3
wv-summers,wv,summers,1.0,2.0,0.2,0.4,2676.0,1604.0,2.2199999999999998,1205.4054054054056,60098.61224489796,5,1
nc-alleghany,nc,alleghany,1.0,0.0,1.0,0.0,1770.0,966.0,2.400000000000002,737.4999999999993,127127.89795918367,1,1
tn-dickson,tn,dickson,5.0,4.0,0.45454545454545453,0.36363636363636365,21020.0,9125.0,33.34000000000002,630.4739052189559,164442.60885434723,11,6
pa-clearfield,pa,clearfield,3.0,4.0,0.42857142857142855,0.5714285714285714,22090.0,10879.0,17.160000000000004,1287.296037296037,77859.65462761994,7,14
il-cumberland,il,cumberland,1.0,1.0,0.5,0.5,4610.0,2049.0,5.09,905.6974459724951,94722.63716496849,2,4
nc-alexander,nc,alexander,5.0,7.0,0.4166666666666667,0.5833333333333334,3951.0,1871.0,6.940000000000003,569.3083573487029,145884.60720557594,12,3
mn-faribault,mn,faribault,0.0,0.0,,,9998.0,4948.0,13.549999999999995,737.8597785977862,104874.01898520121,0,11
co-conejos,co,conejos,0.0,0.0,,,3873.0,1693.0,3.379999999999999,1145.8579881656808,115078.80792458745,0,5
ut-wasatch,ut,wasatch,0.0,0.0,,,5448.0,2598.0,11.060000000000006,492.5858951175404,436524.91918430186,0,4
ga-tift,ga,tift,12.0,9.0,0.26666666666666666,0.2,18296.0,7499.0,15.05000000000001,1215.6810631229228,121684.39899213452,45,3
ca-merced,ca,merced,61.0,97.0,0.244,0.388,195911.0,63892.0,65.03000000000004,3012.624942334305,242981.63609560576,250,15
ne-stanton,ne,stanton,0.0,0.0,0.0,0.0,1929.0,916.0,2.0299999999999985,950.2463054187199,128797.77114339186,1,2
ms-walthall,ms,walthall,3.0,0.0,1.0,0.0,1609.0,747.0,3.2800000000000007,490.5487804878048,98408.22448979592,3,1
tx-waller,tx,waller,2.0,0.0,1.0,0.0,11932.0,4489.0,21.62999999999999,551.6412390198801,120302.59117752692,2,4
ky-johnson,ky,johnson,0.0,0.0,,,3459.0,1844.0,2.659999999999998,1300.3759398496252,89990.26530612246,0,1
mo-jackson,mo,jackson,49.0,60.0,0.3888888888888889,0.47619047619047616,260904.0,114105.0,170.77999999999992,1527.7198735214904,138847.5196367685,126,14
nc-pamlico,nc,pamlico,3.0,5.0,0.2727272727272727,0.45454545454545453,5507.0,2846.0,24.180000000000003,227.75020678246483,146835.071607842,11,10
ut-beaver,ut,beaver,1.0,0.0,0.5,0.0,3112.0,1261.0,6.490000000000005,479.50693374422156,200574.4897959184,2,1
tx-comal,tx,comal,510.0,1014.0,0.31384615384615383,0.624,1414298.0,562462.0,664.9600000000103,2126.89184311835,175181.51159970317,1625,5
ga-monroe,ga,monroe,2.0,4.0,0.2,0.4,3963.0,1849.0,6.669999999999992,594.1529235382316,151323.9706833518,10,2
mn-wright,mn,wright,1.0,0.0,0.3333333333333333,0.0,63037.0,24529.0,77.29999999999997,815.4851228978011,245637.01002561732,3,14
tx-collin,tx,collin,488.0,512.0,0.3957826439578264,0.41524736415247365,1909971.0,780462.0,707.1200000000033,2701.056397782542,241803.90973543783,1233,22
va-portsmouthcity,va,portsmouthcity,53.0,187.0,0.20948616600790515,0.7391304347826086,95535.0,40806.0,33.649999999999835,2839.078751857369,155660.03125,253,1
mo-atchison,mo,atchison,0.0,0.0,0.0,0.0,3780.0,1972.0,4.990000000000001,757.5150300601201,74079.77904296516,1,5
in-fayette,in,fayette,0.0,2.0,0.0,0.6666666666666666,13731.0,6580.0,7.920000000000004,1733.7121212121203,74724.7843216922,3,2
vt-orleans,vt,orleans,3.0,4.0,0.13043478260869565,0.17391304347826086,22290.5,13522.0,533.8350000000002,41.755411316230656,158388.50116288193,23,22
ne-washington,ne,washington,0.0,3.0,0.0,0.42857142857142855,10920.0,4635.0,7.380000000000004,1479.6747967479666,192416.99666433304,7,6
fl-putnam,fl,putnam,20.0,26.0,0.3225806451612903,0.41935483870967744,16805.0,7763.0,24.210000000000004,694.1346551011977,102382.44604157849,62,6
tx-dewitt,tx,dewitt,1.0,0.0,1.0,0.0,9240.0,4157.0,7.169999999999998,1288.7029288702931,120413.35797499178,1,3
il-iroquois,il,iroquois,5.0,2.0,0.7142857142857143,0.2857142857142857,18860.0,8501.0,16.39,1150.7016473459425,85108.07569697684,7,19
co-riogrande,co,riogrande,2.0,2.0,0.2857142857142857,0.2857142857142857,8746.0,4332.0,6.910000000000002,1265.7018813314035,153315.46216433943,7,4
al-lowndes,al,lowndes,3.0,3.0,0.6,0.6,2766.0,1254.0,14.149999999999995,195.47703180212022,66276.48717573154,5,5
al-geneva,al,geneva,1.0,6.0,0.16666666666666666,1.0,13122.0,6196.0,54.94000000000001,238.8423734983618,77422.88731373762,6,8
mi-antrim,mi,antrim,1.0,0.0,0.25,0.0,5839.0,3371.0,9.400000000000002,621.1702127659573,162328.9105152592,4,7
tx-burnet,tx,burnet,3.0,2.0,0.2727272727272727,0.18181818181818182,9548.0,4018.0,12.530000000000008,762.0111731843571,222280.49575678952,11,4
ky-carroll,ky,carroll,2.0,0.0,2.0,0.0,4845.0,2144.0,3.52,1376.4204545454545,75704.09012336277,1,5
il-clay,il,clay,0.0,0.0,,,7654.0,3600.0,8.009999999999996,955.555555555556,64023.866775755334,0,5
ny-otsego,ny,otsego,0.0,0.0,0.0,0.0,8812.0,4721.0,75.19999999999996,117.18085106382985,148493.07940638656,2,7
tn-meigs,tn,meigs,3.0,1.0,1.0,0.3333333333333333,1598.0,681.0,3.0,532.6666666666666,139013.52,3,1
nv-lyon,nv,lyon,7.0,14.0,0.35,0.7,36676.0,15704.0,234.12999999999982,156.64801605945428,226263.03339068693,20,4
nc-randolph,nc,randolph,12.0,26.0,0.20689655172413793,0.4482758620689655,41872.0,18624.0,48.369999999999976,865.6605333884644,130813.32358349269,58,8
ne-keith,ne,keith,3.0,1.0,1.0,0.3333333333333333,5727.0,3035.0,7.010000000000003,816.9757489300995,117767.41761086643,3,5
ms-lincoln,ms,lincoln,15.0,16.0,0.6818181818181818,0.7272727272727273,12513.0,5519.0,21.64000000000001,578.234750462107,105603.98214285713,22,1
sc-laurens,sc,laurens,11.0,26.0,0.2558139534883721,0.6046511627906976,20744.0,9201.0,32.609999999999985,636.1238883777985,91034.6053518635,43,7
oh-summit,oh,summit,109.0,203.0,0.2665036674816626,0.4963325183374083,441787.0,201767.0,256.3499999999998,1723.3742929588468,119782.66995952504,409,17
fl-desoto,fl,desoto,4.0,1.0,1.0,0.25,7637.0,2955.0,4.0800000000000045,1871.813725490194,117128.2448979592,4,1
ga-douglas,ga,douglas,22.0,17.0,0.6875,0.53125,46452.0,19876.0,36.06000000000002,1288.1863560732106,153637.10075207026,32,2
ia-webster,ia,webster,4.0,13.0,0.11428571428571428,0.37142857142857144,30368.0,13626.0,28.08999999999999,1081.096475614098,83905.12328108668,35,13
mi-saintjoseph,mi,saintjoseph,3.0,3.0,0.2,0.2,26699.0,11519.0,19.760000000000005,1351.1639676113357,116312.77457687476,15,8
nj-union,nj,union,37.0,86.0,0.22699386503067484,0.5276073619631901,339219.0,127421.0,58.099999999999994,5838.537005163512,368568.2273994125,163,13
pa-blair,pa,blair,3.0,4.0,0.09375,0.125,62412.0,28616.0,17.000000000000004,3671.294117647058,88226.8589064593,32,10
ar-dallas,ar,dallas,0.0,0.0,,,5070.0,2337.0,9.039999999999994,560.8407079646022,40840.435609930755,0,3
ca-santacruz,ca,santacruz,27.0,42.0,0.20300751879699247,0.3157894736842105,196612.0,75332.0,71.99000000000001,2731.1015418808165,937435.6923781204,133,12
wa-benton,wa,benton,17.0,12.0,0.22077922077922077,0.15584415584415584,142538.0,56972.0,91.52000000000002,1557.4519230769226,267028.9762116004,77,5
ga-dougherty,ga,dougherty,40.0,99.0,0.18691588785046728,0.46261682242990654,77434.0,33436.0,55.12999999999981,1404.571013966992,84609.59545454546,214,1
ar-washington,ar,washington,15.0,43.0,0.1485148514851485,0.42574257425742573,173387.0,74048.0,168.21999999999994,1030.715729401974,181681.88240175598,101,14
tx-midland,tx,midland,15.0,10.0,0.3191489361702128,0.2127659574468085,111147.0,44708.0,72.07,1542.208963507701,230443.81159420288,47,1
wa-skamania,wa,skamania,1.0,2.0,0.5,1.0,4700.0,2168.0,8.839999999999996,531.6742081447966,267558.65699600877,2,3
tx-armstrong,tx,armstrong,1.0,0.0,1.0,0.0,1196.0,518.0,1.719999999999999,695.3488372093027,112870.77551020408,1,1
ms-wilkinson,ms,wilkinson,1.0,0.0,1.0,0.0,1684.0,741.0,2.3199999999999967,725.8620689655182,119310.4693877551,1,1
oh-lorain,oh,lorain,45.0,101.0,0.18,0.404,240949.0,102356.0,139.17000000000002,1731.3285909319536,138424.97874952175,250,15
pa-mifflin,pa,mifflin,1.0,0.0,0.3333333333333333,0.0,19399.0,9507.0,12.26,1582.300163132137,80668.4383558409,3,10
mo-barton,mo,barton,0.0,0.0,,,6628.0,3126.0,10.990000000000006,603.0937215650588,76093.2881037252,0,5
ok-stephens,ok,stephens,7.0,3.0,0.6363636363636364,0.2727272727272727,33067.0,15424.0,186.72,177.0940445586975,79095.13422659624,11,8
nc-moore,nc,moore,9.0,25.0,0.25,0.6944444444444444,45885.0,24268.0,71.17,644.7239005198819,234500.29403570647,36,10
ky-nicholas,ky,nicholas,0.0,2.0,0.0,1.0,2010.0,1040.0,1.329999999999999,1511.278195488723,78461.06122448981,2,1
va-fairfax,va,fairfax,41.0,77.0,0.2611464968152866,0.49044585987261147,576296.0,232534.0,159.85999999999999,3605.004378831478,572096.0730515269,157,19
ia-guthrie,ia,guthrie,0.0,2.0,0.0,1.0,6364.0,3057.0,9.559999999999997,665.6903765690379,116852.37786812468,2,9
mn-polk,mn,polk,3.0,7.0,0.3333333333333333,0.7777777777777778,21283.0,9343.0,23.670000000000005,899.1550485847062,170756.70251257948,9,13
ga-jefferson,ga,jefferson,1.0,0.0,0.3333333333333333,0.0,7973.0,3417.0,19.310000000000002,412.8948731227343,62766.169142283776,3,8
ga-worth,ga,worth,3.0,10.0,0.3,1.0,7889.0,3268.0,10.459999999999999,754.206500956023,103483.24020807834,10,4
mt-hill,mt,hill,0.0,1.0,0.0,0.5,10018.0,4690.0,13.690000000000003,731.7750182615046,166502.9554371002,2,6
or-malheur,or,malheur,4.0,8.0,0.23529411764705882,0.47058823529411764,17121.0,6919.0,22.329999999999995,766.7263770712049,160301.8488492203,17,8
ia-polk,ia,polk,65.0,242.0,0.11732851985559567,0.4368231046931408,425717.0,181282.0,247.79000000000028,1718.0556116066005,184538.24532446638,554,17
ms-harrison,ms,harrison,63.0,109.0,0.23333333333333334,0.40370370370370373,142080.0,66936.0,126.05000000000003,1127.1717572391906,126924.68612562498,270,6
in-steuben,in,steuben,0.0,3.0,0.0,0.5,13573.0,6560.0,13.329999999999995,1018.2295573893477,183831.67854031856,6,6
nm-curry,nm,curry,6.0,13.0,0.17647058823529413,0.38235294117647056,39556.0,16378.0,25.230000000000015,1567.816091954022,150931.71990842617,34,3
co-gilpin,co,gilpin,2.0,1.0,0.6666666666666666,0.3333333333333333,962.0,673.0,5.78,166.43598615916954,291626.9247657459,3,3
ky-garrard,ky,garrard,1.0,2.0,0.5,1.0,3442.0,1614.0,1.9399999999999984,1774.2268041237128,142866.44897959186,2,1
mo-perry,mo,perry,1.0,2.0,0.125,0.25,8718.0,3805.0,9.100000000000009,958.0219780219771,133019.06608572468,8,5
sd-hughes,sd,hughes,0.0,2.0,0.0,0.3333333333333333,14124.0,6400.0,13.81999999999999,1021.9971056439949,192922.94169642858,6,3
ga-union,ga,union,2.0,0.0,2.0,0.0,652.0,301.0,1.1099999999999997,587.3873873873875,198975.89795918367,1,1
va-richmondcity,va,richmondcity,238.0,671.0,0.24536082474226803,0.6917525773195876,204214.0,98349.0,59.80999999999929,3414.37886641034,208584.3536082475,970,1
fl-pasco,fl,pasco,77.0,81.0,0.30196078431372547,0.3176470588235294,247358.5,119905.0,197.26500000000007,1253.940131295465,179941.39609669684,255,16
nj-ocean,nj,ocean,6.0,12.0,0.24,0.48,381019.0,197977.0,498.8099999999999,763.8559772257976,344494.8240297937,25,30
ga-putnam,ga,putnam,5.0,2.0,1.25,0.5,6480.0,2744.0,20.509999999999994,315.9434422233058,213594.693877551,4,1
ok-haskell,ok,haskell,1.0,1.0,0.5,0.5,4784.0,2189.0,13.750000000000007,347.92727272727257,61075.35036033601,2,7
tn-jefferson,tn,jefferson,4.0,3.0,0.6666666666666666,0.5,14871.0,6343.0,20.849999999999987,713.2374100719429,140530.27753557672,6,5
tn-knox,tn,knox,96.0,235.0,0.2553191489361702,0.625,201961.0,97102.0,121.50999999999995,1662.0936548432235,187275.98351361908,376,3
in-switzerland,in,switzerland,0.0,1.0,0.0,1.0,1972.0,969.0,1.8000000000000007,1095.5555555555552,108881.17901897599,1,3
nc-lee,nc,lee,20.0,30.0,0.37735849056603776,0.5660377358490566,29323.0,11949.0,28.089999999999964,1043.8946244215037,141777.78185034334,53,2
ks-thomas,ks,thomas,1.0,0.0,1.0,0.0,6134.0,2764.0,5.3599999999999985,1144.4029850746272,116380.14030593312,1,6
wa-wallawalla,wa,wallawalla,6.0,2.0,0.46153846153846156,0.15384615384615385,46119.0,18436.0,31.999999999999986,1441.2187500000007,245600.25767613016,13,8
fl-sarasota,fl,sarasota,13.0,11.0,0.43333333333333335,0.36666666666666664,94868.0,60378.0,125.48999999999992,755.9805562196195,288124.81134399644,30,6
wv-gilmer,wv,gilmer,0.0,3.0,0.0,1.5,1696.0,692.0,1.3200000000000003,1284.8484848484845,68679.55455939601,2,2
mi-eaton,mi,eaton,42.0,102.0,0.2222222222222222,0.5396825396825397,144999.0,67716.0,57.1800000000001,2535.8342077649486,94167.91107138264,189,11
oh-warren,oh,warren,14.0,6.0,0.3888888888888889,0.16666666666666666,96555.0,37572.0,64.91000000000001,1487.521183176706,224432.48058390187,36,14
pa-lancaster,pa,lancaster,10.0,14.0,0.15625,0.21875,101345.0,41837.5,44.43000000000001,2281.0038262435287,187430.71963023854,64,24
ia-vanburen,ia,vanburen,0.0,0.0,,,3700.0,1831.0,10.010000000000003,369.6303696303695,93377.07750866594,0,9
ia-clayton,ia,clayton,0.0,1.0,0.0,0.3333333333333333,9943.0,5227.0,15.870000000000003,626.5280403276621,109143.25943394384,3,15
mo-holt,mo,holt,0.0,0.0,,,2359.0,1160.0,2.5899999999999994,910.8108108108111,76889.6048275862,0,3
fl-washington,fl,washington,3.0,10.0,0.12,0.4,5356.0,2403.0,18.1,295.9116022099447,98089.73232670665,25,5
co-crowley,co,crowley,0.0,0.0,,,1859.0,940.0,1.6200000000000008,1147.5308641975303,56609.66673903603,0,4
sc-mccormick,sc,mccormick,3.0,2.0,0.75,0.5,3382.0,1259.0,11.229999999999999,301.15761353517365,182053.80958486648,4,3
